date,id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,city,has_basement
2015-04-06,2487700130,710000.0,4,2.5,2720,8000,1.0,0,0,4,7,1360,1360,1955,0,98136,47.5237,-122.391,1790,8000,Seattle,True
2015-04-06,4137040060,265500.0,3,2.5,1450,8977,1.0,0,0,3,8,1450,0,1990,0,98092,47.2576,-122.214,2410,8850,Auburn,False
2015-04-06,2976800145,260000.0,4,1.75,2010,10816,1.0,0,0,3,7,1410,600,1955,0,98178,47.5048,-122.251,1610,9360,Tukwila,True
2015-04-06,5437600010,304000.0,3,2.5,1670,5298,2.0,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165,1920,5298,Kent,False
2015-04-06,9285800790,590000.0,5,1.0,1840,6710,1.5,0,0,3,7,1840,0,1920,0,98126,47.5686,-122.378,1410,4880,Seattle,False
2015-04-06,6909700205,425000.0,2,1.0,1090,6000,1.0,0,0,3,7,1090,0,1922,0,98144,47.5886,-122.292,1960,5000,Seattle,False
2015-04-06,339600290,379950.0,3,2.0,1080,5077,1.0,0,0,3,7,1080,0,1985,0,98052,47.6836,-122.095,1070,3471,Redmond,False
2015-04-06,6447300345,1160000.0,4,3.0,2680,15438,2.0,0,2,3,8,2680,0,1902,1956,98039,47.6109,-122.226,4480,14406,Medina,False
2015-04-06,619079096,750000.0,3,2.5,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,47.1622,-121.971,1280,325393,Enumclaw,False
2015-04-06,3438503426,209500.0,3,1.5,970,5488,1.0,0,0,3,7,970,0,1976,0,98106,47.5366,-122.359,1040,5488,Seattle,False
2015-04-06,2594200566,548500.0,4,2.0,1820,7200,1.0,0,0,3,7,1300,520,1976,0,98136,47.5161,-122.388,1770,8149,Seattle,True
2015-04-06,475001000,670000.0,3,1.75,1730,3400,1.0,0,0,5,7,970,760,1928,0,98107,47.6662,-122.364,1640,5000,Seattle,True
2015-04-06,3832080610,270000.0,3,2.5,1780,5015,2.0,0,0,3,7,1780,0,2010,0,98042,47.3352,-122.052,2010,5250,Kent,False
2015-04-06,1432900150,320000.0,4,1.75,1820,7381,1.0,0,0,5,7,1150,670,1962,0,98058,47.4567,-122.171,1610,8462,Renton,True
2015-04-06,1453602360,1000000.0,3,1.0,1540,24500,1.5,0,0,3,7,1540,0,1949,0,98125,47.7213,-122.29,1540,7250,Seattle,False
2015-04-06,2872900280,540000.0,4,2.25,3040,10283,1.0,0,0,4,8,1430,1610,1984,0,98074,47.6268,-122.038,1870,11074,Redmond,True
2015-04-06,2025600280,241400.0,3,2.0,1420,9828,1.0,0,0,4,7,1420,0,1990,0,98010,47.3287,-122.011,1550,7227,Black Diamond,False
2015-04-06,3410600015,250000.0,2,0.75,700,16828,1.0,0,0,4,6,700,0,1958,0,98092,47.3009,-122.125,2010,29316,Auburn,False
2015-04-06,292000070,895000.0,5,2.5,2350,14197,1.0,0,0,4,8,1220,1130,1962,0,98004,47.6005,-122.204,2470,11629,Yarrow Point,True
2015-04-06,7880010060,699000.0,4,2.5,3230,40319,2.0,0,0,4,10,3230,0,1987,0,98027,47.4856,-122.069,2990,40234,Issaquah,False
2015-04-06,6891800250,625000.0,4,2.25,3230,9935,2.0,0,0,3,8,3230,0,1986,0,98028,47.7685,-122.257,2820,9722,Bothell,False
2015-04-06,8925100390,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,1941,0,98115,47.6821,-122.273,2760,9375,Seattle,True
2015-04-06,8082400011,570000.0,2,1.0,910,4301,1.0,0,0,4,7,910,0,1923,0,98117,47.6814,-122.399,1810,4301,Seattle,False
2015-04-06,6072650290,560000.0,3,1.75,2340,12443,1.5,0,0,4,8,2340,0,1965,0,98006,47.5432,-122.177,1970,9600,Bellevue,False
2015-04-06,428000055,322500.0,3,1.0,1020,13504,1.0,0,0,5,7,1020,0,1959,0,98056,47.5121,-122.17,1110,11158,Renton,False
2015-04-06,8598900125,443000.0,3,1.75,1530,8028,1.0,0,0,3,7,1200,330,1967,0,98177,47.7768,-122.361,1530,8028,Shoreline,True
2015-04-06,9510900140,305000.0,4,2.5,1900,7000,1.0,0,0,2,7,1420,480,1968,0,98023,47.3092,-122.376,1600,7600,Federal Way,True
2015-04-06,3244500037,510000.0,3,2.5,2310,53578,1.0,0,0,4,8,1340,970,1981,0,98072,47.7677,-122.135,2660,49658,Woodinville,True
2015-04-06,3726800220,348000.0,3,1.75,1830,2417,1.0,0,0,3,7,930,900,1919,0,98144,47.5723,-122.309,1320,3200,Seattle,True
2015-04-06,5423030040,685000.0,3,2.5,2520,10175,1.0,0,0,3,8,1630,890,1979,0,98027,47.5652,-122.089,2220,8388,Issaquah,True
2015-04-06,8682290670,745000.0,2,2.5,2170,7546,1.0,0,0,3,8,2170,0,2007,0,98053,47.7242,-122.032,2170,7083,Redmond,False
2015-04-06,3818400050,500000.0,4,3.0,2450,4668,2.0,0,0,3,8,2450,0,2004,0,98028,47.7721,-122.235,2460,4895,Bothell,False
2015-04-06,7299810040,790000.0,4,3.0,5370,69848,2.0,0,0,3,10,3500,1870,2005,0,98042,47.3166,-122.046,4443,94403,Kent,True
2015-04-06,795000820,220000.0,2,1.0,840,9000,1.0,0,0,5,6,840,0,1951,0,98168,47.5033,-122.329,1350,10400,Tukwila,False
2015-04-06,2597150270,312000.0,4,2.5,1790,10584,1.0,0,0,4,7,1290,500,1981,0,98031,47.4061,-122.188,1730,9120,Kent,True
2015-04-06,6703100070,369500.0,3,1.0,1200,9194,1.0,0,0,4,7,1200,0,1952,0,98155,47.7362,-122.319,1330,8650,Shoreline,False
2015-04-06,8856971000,245000.0,3,2.5,1600,4271,2.0,0,0,3,7,1600,0,2003,0,98038,47.386,-122.036,1520,3225,Maple Valley,False
2015-04-06,9264921030,316000.0,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,0,98023,47.311,-122.345,1840,8823,Federal Way,False
2015-04-06,7853302110,469900.0,3,2.5,2270,4399,2.0,0,0,3,7,2270,0,2007,0,98065,47.5415,-121.884,2060,4399,Snoqualmie,False
2015-04-06,4029400080,383000.0,4,2.5,1850,8310,1.0,0,0,3,7,1200,650,1962,0,98155,47.7717,-122.29,1840,10080,Shoreline,True
2015-04-06,3811300110,349950.0,5,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,0,98055,47.4486,-122.194,1550,9081,Renton,True
2015-04-06,461004730,717000.0,3,1.0,1150,5000,1.0,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369,1160,5000,Seattle,False
2015-04-06,9542000275,675000.0,4,2.5,2420,18470,1.0,0,0,3,8,920,1500,1968,0,98005,47.6001,-122.176,2690,13800,Bellevue,True
2015-04-06,6143000020,299000.0,3,1.75,1910,17003,1.5,0,0,4,8,1910,0,1963,0,98001,47.3095,-122.283,1820,14806,Federal Way,False
2015-04-06,7853370100,599832.0,3,2.75,3230,5200,2.0,0,0,3,9,2680,550,2014,0,98065,47.519,-121.878,3100,4900,Snoqualmie,True
2015-04-06,8835200790,280000.0,2,1.0,870,4025,1.0,0,0,3,7,870,0,1981,0,98034,47.7243,-122.161,1370,3488,Kirkland,False
2015-04-06,3840700593,345000.0,3,1.75,1380,10529,1.0,0,0,3,7,1380,0,1967,0,98034,47.7119,-122.233,1670,5694,Kirkland,False
2015-04-07,2799800710,301000.0,3,2.5,2420,4750,2.0,0,0,3,8,2420,0,2003,0,98042,47.3663,-122.122,2690,4750,Kent,False
2015-04-07,5100403806,467000.0,3,2.5,1425,1179,3.0,0,0,3,8,1425,0,2008,0,98125,47.6963,-122.318,1285,1253,Seattle,False
2015-04-07,4178600040,660000.0,3,2.5,2390,15669,2.0,0,0,3,9,2390,0,1991,0,98011,47.7446,-122.193,2640,12500,Bothell,False
2015-04-07,3278600750,250000.0,1,1.5,1180,1688,2.0,0,0,3,8,1070,110,2007,0,98126,47.549,-122.372,1380,2059,Seattle,True
2015-04-07,1702901618,420000.0,1,2.0,1070,675,2.0,0,0,3,8,880,190,2007,0,98118,47.5574,-122.284,1220,788,Seattle,True
2015-04-07,2301400325,760000.0,3,2.0,1810,4500,1.0,0,0,4,7,980,830,1906,0,98117,47.681,-122.359,1800,4500,Seattle,True
2015-04-07,3629920140,477000.0,3,2.25,1260,3000,2.0,0,0,3,7,1260,0,2003,0,98029,47.5459,-121.997,1630,3023,Issaquah,False
2015-04-07,6619910260,536650.0,3,1.75,2090,8910,1.0,0,0,3,8,1230,860,1975,0,98034,47.7149,-122.222,2310,10695,Kirkland,True
2015-04-07,3630180450,800000.0,4,2.75,3260,5000,2.0,0,0,3,9,3260,0,2007,0,98027,47.5395,-121.997,3450,6218,Issaquah,False
2015-04-07,3278612450,391000.0,3,2.5,1800,1120,2.0,0,0,3,8,1800,0,2011,0,98126,47.5436,-122.369,1800,2380,Seattle,False
2015-04-07,6021500970,874950.0,2,1.0,1080,4000,1.0,0,0,3,7,1080,0,1940,0,98117,47.6902,-122.387,1530,4240,Seattle,False
2015-04-07,9211510410,270000.0,3,1.75,1610,6205,1.0,0,0,4,7,1210,400,1979,0,98023,47.3004,-122.383,1780,8056,Federal Way,True
2015-04-07,624069050,1565000.0,4,3.5,5370,323215,2.0,0,0,3,10,5370,0,2002,0,98075,47.6003,-122.076,3780,9891,Issaquah,False
2015-04-07,2787720140,416000.0,3,2.5,1790,11542,1.0,0,0,5,7,1190,600,1969,0,98059,47.5124,-122.16,1790,9131,Renton,True
2015-04-07,7202340390,499000.0,3,2.5,1690,4851,2.0,0,0,3,7,1690,0,2004,0,98053,47.6795,-122.034,2330,4851,Redmond,False
2015-04-07,9550200155,887200.0,3,1.0,1400,5100,1.5,0,0,3,7,1400,0,1900,0,98103,47.6677,-122.333,1740,3060,Seattle,False
2015-04-07,8964800330,3000000.0,4,3.75,5090,14823,1.0,0,0,3,11,4180,910,2013,0,98004,47.62,-122.207,3030,12752,Yarrow Point,True
2015-04-07,3336000791,325000.0,3,1.0,950,4500,1.0,0,0,4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,Seattle,False
2015-04-07,4442800166,510000.0,3,3.0,1320,1012,3.0,0,0,3,8,1320,0,2009,0,98117,47.6904,-122.395,1320,1536,Seattle,False
2015-04-07,8698100115,255000.0,3,1.75,2190,6000,1.5,0,0,4,7,2190,0,1920,0,98002,47.3063,-122.223,1610,6000,Auburn,False
2015-04-07,7135520300,1300000.0,3,2.75,4120,16365,1.0,0,2,3,12,4120,0,1999,0,98059,47.5265,-122.148,4020,14110,Renton,False
2015-04-07,1193000220,689800.0,2,1.75,1370,3125,1.0,0,0,3,7,1090,280,1950,0,98199,47.6492,-122.391,1730,5966,Seattle,True
2015-04-07,2770602335,615000.0,3,2.5,1490,1410,2.0,0,0,3,10,1300,190,2008,0,98199,47.6478,-122.383,1490,1715,Seattle,True
2015-04-07,3271300365,1080000.0,3,2.75,2770,5800,1.0,0,0,4,8,1650,1120,1959,0,98199,47.6496,-122.413,2340,5800,Seattle,True
2015-04-07,7631800015,2510000.0,3,3.25,5480,57990,2.0,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.371,2500,22954,Seattle,False
2015-04-07,4038500330,432000.0,3,1.75,1550,8134,1.0,0,0,4,7,1550,0,1959,0,98008,47.6136,-122.121,1360,8000,Bellevue,False
2015-04-07,9525100040,705000.0,4,3.25,2740,5339,2.5,0,0,3,9,2740,0,2004,0,98103,47.6706,-122.356,1770,4820,Seattle,False
2015-04-07,7891600590,336000.0,3,1.5,1240,5000,1.0,0,2,3,7,1240,0,1964,0,98106,47.5659,-122.36,1050,5000,Seattle,False
2015-04-07,5137800130,388500.0,4,2.5,2718,6197,2.0,0,0,3,8,2718,0,2006,0,98092,47.3255,-122.164,2667,5000,Auburn,False
2015-04-07,3629960590,376000.0,2,2.0,1340,1635,2.0,0,0,3,8,1340,0,2003,0,98029,47.5476,-122.005,1410,1375,Issaquah,False
2015-04-07,4136980090,537000.0,4,4.25,4883,26040,2.0,0,3,3,10,3859,1024,2006,0,98092,47.263,-122.216,3736,9870,Auburn,True
2015-04-07,1925059200,1557600.0,4,2.5,2700,17853,2.0,0,0,4,9,2700,0,1960,0,98004,47.6463,-122.219,3790,16672,Yarrow Point,False
2015-04-07,1972200725,620000.0,3,2.5,1776,1248,3.0,0,0,3,8,1604,172,2006,0,98103,47.6539,-122.352,1780,1248,Seattle,True
2015-04-07,510002995,832600.0,4,1.0,1640,4200,1.5,0,0,3,7,1640,0,1925,0,98103,47.6601,-122.332,1730,3990,Seattle,False
2015-04-07,9126101121,521500.0,3,2.25,1450,1619,2.0,0,0,3,8,1140,310,2006,0,98122,47.6076,-122.304,1580,3472,Seattle,True
2015-04-07,5249805090,705000.0,4,1.5,1780,3120,1.5,0,3,3,8,1780,0,1926,0,98118,47.5589,-122.264,1710,3600,Seattle,False
2015-04-07,7283900153,400000.0,3,1.0,1060,12000,1.0,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,1550,10500,Shoreline,False
2015-04-07,2394600157,460000.0,3,2.25,1530,1840,2.0,0,0,3,8,1240,290,2008,0,98144,47.587,-122.301,1800,3431,Seattle,True
2015-04-07,301400940,265000.0,3,2.25,1489,2800,2.0,0,0,3,7,1489,0,2012,0,98002,47.3454,-122.214,1584,2800,Auburn,False
2015-04-07,3260701160,286500.0,3,2.0,1840,8140,1.0,0,0,4,7,1040,800,1975,0,98003,47.3106,-122.325,1600,6720,Federal Way,True
2015-04-07,5726500130,518000.0,4,1.75,2560,15000,1.0,0,0,3,7,1880,680,1974,0,98075,47.5952,-122.053,2210,15150,Issaquah,True
2015-04-07,8691330060,860000.0,4,3.5,3950,9600,2.0,0,0,3,10,3950,0,1998,0,98075,47.5945,-121.981,3110,10213,Issaquah,False
2015-04-07,2919200440,715000.0,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840,Seattle,True
2015-04-07,2867100005,710000.0,2,1.0,1700,3040,1.5,0,0,3,8,1460,240,1914,0,98119,47.6442,-122.369,1620,3230,Seattle,True
2015-04-07,6745700190,880000.0,3,1.75,2070,5000,1.5,0,0,3,8,2070,0,1920,0,98144,47.5828,-122.291,2630,5000,Seattle,False
2015-04-07,5457800740,1000000.0,3,1.75,2610,6360,2.0,0,2,3,8,2130,480,1924,0,98109,47.6287,-122.351,3010,6000,Seattle,True
2015-04-07,6788201440,855000.0,5,1.5,1930,4500,1.5,0,0,3,8,1930,0,1929,0,98112,47.6401,-122.303,2083,4500,Seattle,False
2015-04-07,3575301550,560000.0,3,2.75,1620,7500,1.0,0,0,5,7,1140,480,1979,0,98074,47.6175,-122.065,1900,7500,Redmond,True
2015-04-07,1313300300,499000.0,4,2.75,2250,14149,2.0,0,0,3,9,2250,0,1992,0,98019,47.7353,-121.962,2450,14027,Duvall,False
2015-04-07,6072760390,547500.0,4,2.5,2610,7254,1.0,0,0,2,8,1610,1000,1975,0,98006,47.5618,-122.176,2250,7407,Bellevue,True
2015-04-07,2895600090,355200.0,3,1.0,1120,7320,1.0,0,0,4,7,1120,0,1954,0,98146,47.5103,-122.382,1410,6328,Seattle,False
2015-04-07,2254100090,887250.0,5,3.5,4320,7502,2.0,0,0,3,9,3500,820,2012,0,98056,47.5235,-122.168,3250,7538,Renton,True
2015-04-07,5742600115,630000.0,4,2.0,2480,3680,1.5,0,0,4,7,1470,1010,1916,0,98116,47.5686,-122.392,1500,5750,Seattle,True
2015-04-07,3438503214,250000.0,4,2.75,1920,7102,1.0,0,0,3,7,1130,790,1992,0,98106,47.539,-122.356,1830,6440,Seattle,True
2015-04-07,8562890430,386500.0,4,2.5,3110,5048,2.0,0,0,3,8,3110,0,2002,0,98042,47.3782,-122.125,3110,5190,Kent,False
2015-04-07,9558020600,425000.0,4,2.5,2460,5440,2.0,0,0,3,9,2460,0,2003,0,98058,47.448,-122.121,2460,5124,Renton,False
2015-04-07,6638900550,396000.0,1,1.0,630,5150,1.0,0,0,4,5,630,0,1954,0,98117,47.6923,-122.369,1390,5150,Seattle,False
2015-04-07,6791200120,515000.0,3,2.25,1820,13362,1.0,0,0,3,8,1220,600,1977,0,98075,47.5898,-122.052,2050,15000,Issaquah,True
2015-04-07,1868900035,840000.0,3,1.75,2020,4800,1.0,0,0,4,8,1090,930,1926,0,98115,47.6726,-122.294,1680,4800,Seattle,True
2015-04-07,7225000215,249500.0,2,1.0,900,4500,1.0,0,0,3,6,900,0,1951,0,98055,47.4881,-122.204,860,4500,Renton,False
2015-04-07,2114700115,291700.0,3,2.5,1970,4120,1.5,0,0,3,6,1230,740,1927,0,98106,47.5328,-122.346,1470,4080,Seattle,True
2015-04-07,1432701380,263000.0,3,1.0,1250,7560,1.0,0,0,3,6,1250,0,1959,0,98058,47.4493,-122.173,1270,7615,Renton,False
2015-04-07,7523900300,370000.0,4,2.75,2310,14745,1.0,0,0,3,7,1410,900,1993,0,98198,47.377,-122.31,2060,9678,Seattle,True
2015-04-07,5029000120,450000.0,3,2.25,1940,8312,1.0,0,1,4,7,1220,720,1963,0,98166,47.4556,-122.346,2060,9503,Seattle,True
2015-04-07,1443500120,310000.0,2,1.0,750,5379,1.0,0,0,3,6,750,0,1919,0,98118,47.5324,-122.272,1030,5511,Seattle,False
2015-04-07,9352900200,285000.0,3,2.5,1320,955,3.0,0,0,3,7,1320,0,2009,0,98106,47.5202,-122.357,1300,1003,Seattle,False
2015-04-07,8078430130,583000.0,3,2.25,1830,8276,1.0,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276,Redmond,True
2015-04-07,3396830310,729000.0,4,2.5,2450,27081,2.0,0,0,3,8,2450,0,1985,0,98052,47.7177,-122.104,2630,12025,Redmond,False
2015-04-07,2997800015,500000.0,3,1.5,1330,1265,2.0,0,0,3,8,1140,190,2008,0,98116,47.5773,-122.409,1330,1264,Seattle,True
2015-04-07,4385700250,1800000.0,4,3.5,3480,4000,2.0,0,0,3,9,2460,1020,2015,0,98112,47.6356,-122.281,2620,4000,Seattle,True
2015-04-07,8722100030,632750.0,4,2.0,1800,4800,1.5,0,0,3,7,1800,0,1918,0,98112,47.6388,-122.302,1950,4800,Seattle,False
2015-04-07,2586800270,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649,Seattle,False
2015-04-07,7224500090,414000.0,2,1.0,800,5000,1.0,0,0,3,6,800,0,1938,0,98055,47.4914,-122.204,1220,5000,Renton,False
2015-04-07,1854750030,1164000.0,3,3.5,3620,8072,2.0,0,0,3,10,2920,700,1999,0,98006,47.5646,-122.127,3680,9624,Bellevue,True
2015-04-07,7853220740,575000.0,4,2.5,2890,9775,2.0,0,2,3,8,2890,0,2004,0,98065,47.5339,-121.854,2640,7184,Snoqualmie,False
2015-04-07,6147650430,320000.0,4,2.5,3130,5200,2.0,0,0,3,7,3130,0,2005,0,98042,47.3828,-122.098,3020,5200,Kent,False
2015-04-07,5561400470,585000.0,4,3.25,3410,34939,2.0,0,0,4,9,2470,940,1992,0,98027,47.459,-122.003,2450,39045,Issaquah,True
2015-04-07,8827901350,685000.0,3,1.75,2720,4720,1.5,0,0,4,7,1580,1140,1925,0,98105,47.6691,-122.29,1660,4640,Seattle,True
2015-04-07,1562200040,635000.0,5,2.25,2180,6000,1.0,0,0,4,8,1430,750,1966,0,98007,47.6235,-122.143,2160,8800,Bellevue,True
2015-04-07,9349900105,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0,1905,0,98106,47.5708,-122.359,1500,5000,Seattle,False
2015-04-07,7877400266,206000.0,3,1.0,970,9360,1.0,0,0,4,5,970,0,1942,0,98002,47.2808,-122.225,1050,11348,Auburn,False
2015-04-07,9414500480,503000.0,3,1.75,2070,9827,1.0,0,0,4,7,1420,650,1967,0,98027,47.522,-122.05,2150,9827,Issaquah,True
2015-04-07,223039330,1050000.0,3,3.0,3250,5093,2.0,0,3,3,10,3250,0,2004,0,98146,47.5123,-122.39,2820,7752,Seattle,False
2015-04-07,8096800260,272000.0,3,2.5,1528,7616,2.0,0,0,3,7,1528,0,2011,0,98030,47.3774,-122.186,1850,7340,Kent,False
2015-04-07,8965460090,920000.0,4,3.0,3130,12381,2.0,0,0,3,9,3130,0,1995,0,98006,47.5599,-122.118,3250,10049,Bellevue,False
2015-04-07,7663700551,336000.0,3,2.0,1060,11765,1.0,0,0,4,6,1060,0,1951,0,98125,47.7333,-122.302,1500,9151,Seattle,False
2015-04-07,1770000090,484000.0,3,1.75,1950,17400,1.0,0,0,3,7,1210,740,1976,0,98072,47.7424,-122.091,1900,17250,Woodinville,True
2015-04-07,797000256,339950.0,3,1.75,1330,12092,1.0,0,0,4,6,720,610,1981,0,98168,47.5102,-122.324,1770,11770,Tukwila,True
2015-04-07,5351200280,845000.0,4,2.5,2390,5071,2.0,0,0,3,9,1760,630,1988,0,98122,47.6144,-122.283,1940,5071,Seattle,True
2015-04-07,3955500100,450000.0,3,1.5,1390,10530,1.0,0,0,3,7,1390,0,1961,0,98033,47.7025,-122.196,1750,10530,Kirkland,False
2015-04-07,2970800145,350500.0,3,1.75,2080,5200,1.0,0,0,3,7,1040,1040,1974,0,98166,47.4738,-122.35,1410,6550,Seattle,True
2015-04-07,2126079046,390000.0,3,1.75,1220,216332,1.0,0,0,3,7,1220,0,1981,0,98019,47.7224,-121.926,1540,61419,Duvall,False
2015-04-07,7215420370,479000.0,4,2.5,2370,30378,2.0,0,0,3,8,2370,0,1996,0,98042,47.3389,-122.066,2870,34834,Kent,False
2015-04-07,7889601870,281500.0,3,1.0,1270,7500,1.0,0,0,3,7,1270,0,1953,0,98146,47.4921,-122.339,1340,3000,Seattle,False
2015-04-07,3126049415,388000.0,3,1.75,1350,2325,3.0,0,0,3,7,1350,0,1999,0,98103,47.6965,-122.35,1520,1652,Seattle,False
2015-04-07,3526039193,825000.0,4,3.0,2910,8027,1.0,0,0,5,8,1800,1110,1970,0,98117,47.6939,-122.391,2390,7660,Seattle,True
2015-04-07,3066400710,720000.0,3,2.5,2520,10012,2.0,0,0,3,10,2520,0,1987,0,98074,47.6295,-122.051,2680,10071,Redmond,False
2015-04-07,2579500181,1330000.0,4,3.5,3440,9776,2.0,0,0,3,10,3440,0,2006,0,98040,47.5374,-122.216,2400,11000,Mercer Island,False
2015-04-07,7273100026,682000.0,4,2.5,2390,53941,2.0,0,0,3,8,2390,0,1989,0,98053,47.7066,-122.08,2610,104108,Redmond,False
2015-04-07,2473460650,347000.0,3,1.75,1330,7848,1.0,0,0,3,8,1330,0,1978,0,98058,47.4463,-122.127,2110,8497,Renton,False
2015-04-07,3824100051,405000.0,4,1.75,1690,8392,1.0,0,0,3,7,1190,500,1979,0,98028,47.773,-122.256,1880,9861,Bothell,True
2015-04-07,2685600005,324800.0,2,1.0,1170,5043,1.0,0,0,3,6,880,290,1949,0,98108,47.5492,-122.302,1430,5692,Tukwila,True
2015-04-08,3205500020,352000.0,3,1.75,1260,7200,1.0,0,0,3,7,1260,0,1971,0,98034,47.7189,-122.178,1460,7200,Kirkland,False
2015-04-08,5608010650,965000.0,4,2.5,3420,9575,2.0,0,0,3,11,3420,0,1994,0,98027,47.5527,-122.095,3310,8192,Issaquah,False
2015-04-08,6388930170,635000.0,4,2.5,2070,11286,2.0,0,0,3,8,2070,0,1996,0,98056,47.5284,-122.173,2440,10826,Renton,False
2015-04-08,5561000420,490000.0,4,2.25,3390,39356,1.0,0,0,4,8,1640,1750,1964,0,98027,47.461,-121.992,2160,38061,Issaquah,True
2015-04-08,2781230080,431000.0,4,2.5,3040,6000,2.0,0,0,3,9,3040,0,2007,0,98038,47.3473,-122.03,2640,6000,Maple Valley,False
2015-04-08,1593000690,315000.0,3,1.0,1170,62290,2.0,0,0,3,5,1170,0,1986,0,98045,47.5104,-121.787,1810,42173,North Bend,False
2015-04-08,5561300480,600000.0,7,2.25,3170,36384,2.0,0,0,3,8,3170,0,1969,0,98027,47.4654,-122.003,2460,38370,Issaquah,False
2015-04-08,6151800624,288349.0,3,1.0,1250,18616,1.0,0,0,4,6,1250,0,1972,0,98010,47.3414,-122.047,1920,15654,Black Diamond,False
2015-04-08,1118000340,3000000.0,5,3.75,4590,11265,2.0,0,0,4,11,3450,1140,1927,0,98112,47.6389,-122.288,3870,8996,Seattle,True
2015-04-08,2112701165,285000.0,4,1.0,1430,3600,1.0,0,0,3,6,980,450,1947,0,98106,47.5343,-122.355,1170,4000,Seattle,True
2015-04-08,5266300140,701000.0,4,1.5,1840,10080,2.0,0,0,3,8,1840,0,1907,0,98118,47.5575,-122.279,1830,5040,Seattle,False
2015-04-08,3262300322,1651000.0,4,3.25,3640,13530,1.0,0,0,3,9,2570,1070,1924,2000,98039,47.6293,-122.238,2760,15000,Medina,True
2015-04-08,2917200085,350000.0,2,1.0,1160,5395,1.0,0,0,3,7,860,300,1940,0,98103,47.7007,-122.354,1664,5363,Seattle,True
2015-04-08,3831250350,374000.0,3,2.5,2185,6042,2.0,0,0,3,9,2185,0,2009,0,98030,47.3573,-122.202,2297,5876,Kent,False
2015-04-08,9406450090,293000.0,4,2.25,2360,6260,2.0,0,0,3,7,2360,0,1998,0,98038,47.3882,-122.053,2144,6773,Maple Valley,False
2015-04-08,8832900780,647500.0,5,2.0,1760,21562,1.0,0,1,3,8,1560,200,1959,0,98028,47.7597,-122.263,2150,12676,Bothell,True
2015-04-08,9828200605,631000.0,4,2.0,1930,3240,1.5,0,0,4,7,1930,0,1911,0,98122,47.6156,-122.299,1480,3600,Seattle,False
2015-04-08,1568100920,1950000.0,4,2.5,3440,14554,2.0,1,4,3,8,2170,1270,2012,0,98155,47.7364,-122.286,3170,11810,Shoreline,True
2015-04-08,8651401680,198000.0,3,1.0,860,5185,1.0,0,0,4,6,860,0,1968,0,98042,47.3634,-122.086,1120,5494,Kent,False
2015-04-08,7771300125,487000.0,3,2.0,2590,14052,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,Shoreline,True
2015-04-08,7519000665,565000.0,5,1.5,1940,3430,1.5,0,0,4,6,1220,720,1926,0,98117,47.6853,-122.362,1830,4120,Seattle,True
2015-04-08,4443800960,520000.0,3,1.75,1280,3880,1.5,0,0,5,7,1280,0,1916,0,98117,47.6871,-122.391,980,3880,Seattle,False
2015-04-08,3686900025,249000.0,3,1.75,1590,7535,1.5,0,0,5,6,1590,0,1909,0,98032,47.3769,-122.234,1110,6000,Kent,False
2015-04-08,7578200025,487500.0,2,1.0,1190,5000,1.0,0,0,3,7,1190,0,1925,0,98116,47.5717,-122.382,1600,5000,Seattle,False
2015-04-08,1545800290,315000.0,4,2.5,1700,6675,2.0,0,0,3,7,1700,0,1997,0,98038,47.3638,-122.053,1570,7540,Maple Valley,False
2015-04-08,7574000100,350000.0,3,1.75,1580,19998,1.0,0,0,4,7,1580,0,1968,0,98010,47.3299,-122.046,1860,19998,Black Diamond,False
2015-04-08,1328330430,299000.0,2,1.75,1270,7800,1.0,0,0,4,7,890,380,1981,0,98058,47.4438,-122.134,2020,8025,Renton,True
2015-04-08,2663000345,1200000.0,4,2.5,2390,4200,2.0,0,0,3,9,2150,240,1924,0,98102,47.6272,-122.318,2800,5250,Seattle,True
2015-04-08,9253900408,1400000.0,3,2.75,3130,19530,1.0,1,4,3,8,1690,1440,1947,1984,98008,47.5895,-122.111,2980,18782,Bellevue,True
2015-04-08,8861000210,865000.0,3,1.75,1480,8163,1.0,0,0,3,7,1040,440,1953,0,98004,47.638,-122.206,2170,11124,Yarrow Point,True
2015-04-08,3332500100,475000.0,3,2.5,1800,3300,2.0,0,0,3,7,1690,110,2004,0,98118,47.5491,-122.276,1570,4097,Seattle,True
